,date_forecast,predicted
0,2023-05-01 00:00:00,0.018381752
1,2023-05-01 01:00:00,0.018381549
2,2023-05-01 02:00:00,0.018376578
3,2023-05-01 03:00:00,1.5962615
4,2023-05-01 04:00:00,31.714375
5,2023-05-01 05:00:00,71.114426
6,2023-05-01 06:00:00,176.57004
7,2023-05-01 07:00:00,293.85733
8,2023-05-01 08:00:00,339.9436
9,2023-05-01 09:00:00,374.03152
10,2023-05-01 10:00:00,410.46387
11,2023-05-01 11:00:00,378.58215
12,2023-05-01 12:00:00,186.99112
13,2023-05-01 13:00:00,187.09389
14,2023-05-01 14:00:00,266.00204
15,2023-05-01 15:00:00,194.06107
16,2023-05-01 16:00:00,145.97423
17,2023-05-01 17:00:00,93.53128
18,2023-05-01 18:00:00,27.607553
19,2023-05-01 19:00:00,1.0104632
20,2023-05-01 20:00:00,0.02344658
21,2023-05-01 21:00:00,0.023226015
22,2023-05-01 22:00:00,0.023301993
23,2023-05-01 23:00:00,0.023334328
24,2023-05-02 00:00:00,0.5467898
25,2023-05-02 01:00:00,0.5467898
26,2023-05-02 02:00:00,0.5507494
27,2023-05-02 03:00:00,0.49135548
28,2023-05-02 04:00:00,0.63390094
29,2023-05-02 05:00:00,0.58242613
30,2023-05-02 06:00:00,0.5943049
31,2023-05-02 07:00:00,0.55817366
32,2023-05-02 08:00:00,0.63390094
33,2023-05-02 09:00:00,0.66125447
34,2023-05-02 10:00:00,0.62353957
35,2023-05-02 11:00:00,0.574507
36,2023-05-02 12:00:00,0.5626282
37,2023-05-02 13:00:00,0.58242613
38,2023-05-02 14:00:00,0.5626282
39,2023-05-02 15:00:00,0.59628475
40,2023-05-02 16:00:00,0.63538575
41,2023-05-02 17:00:00,0.60618377
42,2023-05-02 18:00:00,0.62202215
43,2023-05-02 19:00:00,0.5947999
44,2023-05-02 20:00:00,0.554709
45,2023-05-02 21:00:00,0.5467898
46,2023-05-02 22:00:00,0.5467898
47,2023-05-02 23:00:00,0.5467898
48,2023-05-03 00:00:00,0.5486271
49,2023-05-03 01:00:00,0.5486271
50,2023-05-03 02:00:00,0.5525867
51,2023-05-03 03:00:00,0.5011119
52,2023-05-03 04:00:00,0.6357382
53,2023-05-03 05:00:00,0.5842634
54,2023-05-03 06:00:00,0.5961422
55,2023-05-03 07:00:00,0.5600109
56,2023-05-03 08:00:00,0.6357382
57,2023-05-03 09:00:00,0.5996168
58,2023-05-03 10:00:00,0.56842506
59,2023-05-03 11:00:00,0.57634425
60,2023-05-03 12:00:00,0.56842506
61,2023-05-03 13:00:00,0.5842634
62,2023-05-03 14:00:00,0.56446546
63,2023-05-03 15:00:00,0.598122
64,2023-05-03 16:00:00,0.63722306
65,2023-05-03 17:00:00,0.608021
66,2023-05-03 18:00:00,0.6238594
67,2023-05-03 19:00:00,0.59267753
68,2023-05-03 20:00:00,0.5565463
69,2023-05-03 21:00:00,0.5486271
70,2023-05-03 22:00:00,0.5486271
71,2023-05-03 23:00:00,0.5486271
72,2023-05-04 00:00:00,0.5407079
73,2023-05-04 01:00:00,0.5407079
74,2023-05-04 02:00:00,0.5446675
75,2023-05-04 03:00:00,0.49319273
76,2023-05-04 04:00:00,0.627819
77,2023-05-04 05:00:00,0.5803038
78,2023-05-04 06:00:00,0.588223
79,2023-05-04 07:00:00,0.5520917
80,2023-05-04 08:00:00,0.627819
81,2023-05-04 09:00:00,0.5951623
82,2023-05-04 10:00:00,0.56050587
83,2023-05-04 11:00:00,0.5565463
84,2023-05-04 12:00:00,0.56050587
85,2023-05-04 13:00:00,0.57634425
86,2023-05-04 14:00:00,0.5565463
87,2023-05-04 15:00:00,0.5941624
88,2023-05-04 16:00:00,0.6293039
89,2023-05-04 17:00:00,0.6001018
90,2023-05-04 18:00:00,0.6159402
91,2023-05-04 19:00:00,0.58475834
92,2023-05-04 20:00:00,0.5446675
93,2023-05-04 21:00:00,0.5407079
94,2023-05-04 22:00:00,0.5407079
95,2023-05-04 23:00:00,0.5407079
96,2023-05-05 00:00:00,0.5565463
97,2023-05-05 01:00:00,0.5565463
98,2023-05-05 02:00:00,0.5565463
99,2023-05-05 03:00:00,0.5129907
100,2023-05-05 04:00:00,0.6436574
101,2023-05-05 05:00:00,0.5961422
102,2023-05-05 06:00:00,0.6040614
103,2023-05-05 07:00:00,0.5679301
104,2023-05-05 08:00:00,0.6436574
105,2023-05-05 09:00:00,0.60704106
106,2023-05-05 10:00:00,0.57634425
107,2023-05-05 11:00:00,0.56050587
108,2023-05-05 12:00:00,0.57634425
