,date_forecast,predicted
0,2023-05-01 00:00:00,0.18783227
1,2023-05-01 01:00:00,0.14857489
2,2023-05-01 02:00:00,0.16247503
3,2023-05-01 03:00:00,38.189274
4,2023-05-01 04:00:00,450.89914
5,2023-05-01 05:00:00,835.5089
6,2023-05-01 06:00:00,1800.9425
7,2023-05-01 07:00:00,2247.0183
8,2023-05-01 08:00:00,2635.858
9,2023-05-01 09:00:00,2550.1482
10,2023-05-01 10:00:00,2678.5605
11,2023-05-01 11:00:00,2564.209
12,2023-05-01 12:00:00,2257.948
13,2023-05-01 13:00:00,2515.1846
14,2023-05-01 14:00:00,2012.5629
15,2023-05-01 15:00:00,1684.4614
16,2023-05-01 16:00:00,1206.0581
17,2023-05-01 17:00:00,666.9375
18,2023-05-01 18:00:00,319.54022
19,2023-05-01 19:00:00,6.8397694
20,2023-05-01 20:00:00,0.25534892
21,2023-05-01 21:00:00,0.08406667
22,2023-05-01 22:00:00,0.12405755
23,2023-05-01 23:00:00,0.06021463
24,2023-05-02 00:00:00,332.59616
25,2023-05-02 01:00:00,342.67502
26,2023-05-02 02:00:00,334.651
27,2023-05-02 03:00:00,329.90704
28,2023-05-02 04:00:00,313.351
29,2023-05-02 05:00:00,322.12024
30,2023-05-02 06:00:00,342.54132
31,2023-05-02 07:00:00,340.76443
32,2023-05-02 08:00:00,355.9314
33,2023-05-02 09:00:00,291.32306
34,2023-05-02 10:00:00,308.9973
35,2023-05-02 11:00:00,309.24115
36,2023-05-02 12:00:00,331.59985
37,2023-05-02 13:00:00,286.259
38,2023-05-02 14:00:00,308.73788
39,2023-05-02 15:00:00,336.3242
40,2023-05-02 16:00:00,331.3517
41,2023-05-02 17:00:00,326.54382
42,2023-05-02 18:00:00,297.3291
43,2023-05-02 19:00:00,336.70676
44,2023-05-02 20:00:00,305.12598
45,2023-05-02 21:00:00,342.758
46,2023-05-02 22:00:00,357.92862
47,2023-05-02 23:00:00,356.1568
48,2023-05-03 00:00:00,332.59616
49,2023-05-03 01:00:00,342.67502
50,2023-05-03 02:00:00,334.651
51,2023-05-03 03:00:00,329.90704
52,2023-05-03 04:00:00,313.351
53,2023-05-03 05:00:00,322.12024
54,2023-05-03 06:00:00,342.54132
55,2023-05-03 07:00:00,340.76443
56,2023-05-03 08:00:00,355.9314
57,2023-05-03 09:00:00,291.32306
58,2023-05-03 10:00:00,308.9973
59,2023-05-03 11:00:00,309.24115
60,2023-05-03 12:00:00,331.59985
61,2023-05-03 13:00:00,286.259
62,2023-05-03 14:00:00,308.73788
63,2023-05-03 15:00:00,336.3242
64,2023-05-03 16:00:00,331.3517
65,2023-05-03 17:00:00,326.54382
66,2023-05-03 18:00:00,297.3291
67,2023-05-03 19:00:00,336.70676
68,2023-05-03 20:00:00,305.12598
69,2023-05-03 21:00:00,342.758
70,2023-05-03 22:00:00,357.92862
71,2023-05-03 23:00:00,356.1568
72,2023-05-04 00:00:00,332.59616
73,2023-05-04 01:00:00,342.67502
74,2023-05-04 02:00:00,334.651
75,2023-05-04 03:00:00,329.90704
76,2023-05-04 04:00:00,313.351
77,2023-05-04 05:00:00,322.12024
78,2023-05-04 06:00:00,342.54132
79,2023-05-04 07:00:00,340.76443
80,2023-05-04 08:00:00,355.9314
81,2023-05-04 09:00:00,291.32306
82,2023-05-04 10:00:00,308.9973
83,2023-05-04 11:00:00,309.24115
