date_forecast,predicted
2023-05-01 00:00:00,-2.706859588623047
2023-05-01 00:15:00,10.9065523147583
2023-05-01 00:30:00,11.687481880187988
2023-05-01 00:45:00,11.856325149536133
2023-05-01 01:00:00,0.4562026262283325
2023-05-01 01:15:00,7.299350738525391
2023-05-01 01:30:00,-18.053409576416016
2023-05-01 01:45:00,-18.442960739135746
2023-05-01 02:00:00,-24.24740982055664
2023-05-01 02:15:00,-22.56196975708008
2023-05-01 02:30:00,18.623083114624023
2023-05-01 02:45:00,51.1807975769043
2023-05-01 03:00:00,42.20487976074219
2023-05-01 03:15:00,64.34947967529297
2023-05-01 03:30:00,111.5090103149414
2023-05-01 03:45:00,199.0234832763672
2023-05-01 04:00:00,302.34765625
2023-05-01 04:15:00,216.59271240234372
2023-05-01 04:30:00,531.5172119140625
2023-05-01 04:45:00,450.5192565917969
2023-05-01 05:00:00,735.9281616210938
2023-05-01 05:15:00,979.3773193359376
2023-05-01 05:30:00,876.01806640625
2023-05-01 05:45:00,1035.6180419921875
2023-05-01 06:00:00,1292.578125
2023-05-01 06:15:00,1700.9718017578125
2023-05-01 06:30:00,2413.826171875
2023-05-01 06:45:00,2881.79052734375
2023-05-01 07:00:00,2143.83984375
2023-05-01 07:15:00,2185.6875
2023-05-01 07:30:00,2116.109130859375
2023-05-01 07:45:00,2366.521240234375
2023-05-01 08:00:00,3161.450927734375
2023-05-01 08:15:00,3236.644775390625
2023-05-01 08:30:00,2442.568115234375
2023-05-01 08:45:00,2016.1015625
2023-05-01 09:00:00,1733.0501708984375
2023-05-01 09:15:00,1956.668701171875
2023-05-01 09:30:00,1426.3690185546875
2023-05-01 09:45:00,1572.581787109375
2023-05-01 10:00:00,2268.576171875
2023-05-01 10:15:00,2069.248046875
2023-05-01 10:30:00,1962.2083740234373
2023-05-01 10:45:00,1576.073486328125
2023-05-01 11:00:00,1937.5966796875
2023-05-01 11:15:00,2614.156982421875
2023-05-01 11:30:00,2462.44140625
2023-05-01 11:45:00,2645.313232421875
2023-05-01 12:00:00,2596.072509765625
2023-05-01 12:15:00,2194.66748046875
2023-05-01 12:30:00,2504.71240234375
2023-05-01 12:45:00,1833.974609375
2023-05-01 13:00:00,1828.7696533203125
2023-05-01 13:15:00,2243.193115234375
2023-05-01 13:30:00,2102.62744140625
2023-05-01 13:45:00,1712.1192626953125
2023-05-01 14:00:00,1549.0347900390625
2023-05-01 14:15:00,1527.3701171875
2023-05-01 14:30:00,1143.9305419921875
2023-05-01 14:45:00,1592.0037841796875
2023-05-01 15:00:00,1491.0135498046875
2023-05-01 15:15:00,1255.300537109375
2023-05-01 15:30:00,1004.560791015625
2023-05-01 15:45:00,1050.5421142578125
2023-05-01 16:00:00,957.2330932617188
2023-05-01 16:15:00,863.2342529296875
2023-05-01 16:30:00,585.5502319335938
2023-05-01 16:45:00,500.1597900390625
2023-05-01 17:00:00,623.6005859375
2023-05-01 17:15:00,684.5508422851562
2023-05-01 17:30:00,320.5273132324219
2023-05-01 17:45:00,258.18902587890625
2023-05-01 18:00:00,347.0556030273437
2023-05-01 18:15:00,149.11099243164062
2023-05-01 18:30:00,71.9289321899414
2023-05-01 18:45:00,96.40469360351562
2023-05-01 19:00:00,20.172895431518555
2023-05-01 19:15:00,23.041975021362305
2023-05-01 19:30:00,9.24570655822754
2023-05-01 19:45:00,-0.3578184247016907
2023-05-01 20:00:00,-38.4295768737793
2023-05-01 20:15:00,-10.077873229980469
2023-05-01 20:30:00,33.107906341552734
2023-05-01 20:45:00,30.319011688232425
2023-05-01 21:00:00,31.640220642089844
2023-05-01 21:15:00,-8.781142234802246
2023-05-01 21:30:00,0.0930638313293457
2023-05-01 21:45:00,-2.089932441711426
2023-05-01 22:00:00,5.426883220672607
2023-05-01 22:15:00,5.687743663787842
2023-05-01 22:30:00,5.413392543792725
2023-05-01 22:45:00,4.597511291503906
2023-05-01 23:00:00,6.604496479034424
2023-05-01 23:15:00,4.080160140991211
2023-05-01 23:30:00,3.7631001472473145
2023-05-01 23:45:00,3.7631001472473145
2023-05-06 00:00:00,25.249265670776367
2023-05-06 00:15:00,26.79120445251465
2023-05-06 00:30:00,27.78644180297852
2023-05-06 00:45:00,28.14037704467773
2023-05-06 01:00:00,27.45301055908203
2023-05-06 01:15:00,28.17465591430664
2023-05-06 01:30:00,32.97748947143555
2023-05-06 01:45:00,28.93628692626953
2023-05-06 02:00:00,42.60041427612305
2023-05-06 02:15:00,57.46261215209961
2023-05-06 02:30:00,103.45245361328124
2023-05-06 02:45:00,111.14366912841795
2023-05-06 03:00:00,320.5733642578125
2023-05-06 03:15:00,470.1055908203125
2023-05-06 03:30:00,476.2442626953125
2023-05-06 03:45:00,500.2054748535156
2023-05-06 04:00:00,749.9498901367188
2023-05-06 04:15:00,1017.5084838867188
2023-05-06 04:30:00,975.98388671875
2023-05-06 04:45:00,1079.933837890625
2023-05-06 05:00:00,1203.4666748046875
2023-05-06 05:15:00,1630.0391845703125
2023-05-06 05:30:00,1772.7476806640625
2023-05-06 05:45:00,2135.4521484375
2023-05-06 06:00:00,1943.038330078125
2023-05-06 06:15:00,1738.9434814453125
2023-05-06 06:30:00,1601.5172119140625
2023-05-06 06:45:00,2562.67724609375
2023-05-06 07:00:00,2878.26953125
2023-05-06 07:15:00,2928.548095703125
2023-05-06 07:30:00,3104.928466796875
2023-05-06 07:45:00,2886.468017578125
2023-05-06 08:00:00,4285.47998046875
2023-05-06 08:15:00,4072.676513671875
2023-05-06 08:30:00,4180.8798828125
2023-05-06 08:45:00,4222.57958984375
2023-05-06 09:00:00,4200.78369140625
2023-05-06 09:15:00,3989.8203125
2023-05-06 09:30:00,4121.44775390625
2023-05-06 09:45:00,4027.142578125
2023-05-06 10:00:00,3604.29052734375
2023-05-06 10:15:00,3152.658447265625
2023-05-06 10:30:00,3142.86767578125
2023-05-06 10:45:00,3434.84326171875
2023-05-06 11:00:00,3292.29541015625
2023-05-06 11:15:00,3419.02099609375
2023-05-06 11:30:00,3006.65283203125
2023-05-06 11:45:00,2834.315673828125
2023-05-06 12:00:00,3056.132568359375
2023-05-06 12:15:00,3033.68359375
2023-05-06 12:30:00,2923.4580078125
2023-05-06 12:45:00,3007.495849609375
2023-05-06 13:00:00,3265.273681640625
2023-05-06 13:15:00,3523.66796875
2023-05-06 13:30:00,3396.6044921875
2023-05-06 13:45:00,3039.724609375
2023-05-06 14:00:00,2867.806396484375
2023-05-06 14:15:00,2497.09765625
2023-05-06 14:30:00,2752.618896484375
2023-05-06 14:45:00,2427.056396484375
2023-05-06 15:00:00,2357.6005859375
2023-05-06 15:15:00,2083.428955078125
2023-05-06 15:30:00,1847.4727783203125
2023-05-06 15:45:00,1919.10498046875
2023-05-06 16:00:00,1534.7349853515625
2023-05-06 16:15:00,1224.3096923828125
2023-05-06 16:30:00,915.6780395507812
2023-05-06 16:45:00,985.429443359375
2023-05-06 17:00:00,758.8591918945312
2023-05-06 17:15:00,787.1500854492188
2023-05-06 17:30:00,677.263427734375
2023-05-06 17:45:00,359.36822509765625
2023-05-06 18:00:00,287.1673278808594
2023-05-06 18:15:00,368.2322082519531
2023-05-06 18:30:00,265.1477355957031
2023-05-06 18:45:00,205.4352264404297
2023-05-06 19:00:00,251.5514373779297
2023-05-06 19:15:00,134.88265991210938
2023-05-06 19:30:00,86.55720520019531
2023-05-06 19:45:00,95.54231262207033
2023-05-06 20:00:00,35.813907623291016
2023-05-06 20:15:00,32.72304153442383
2023-05-06 20:30:00,40.95598220825195
2023-05-06 20:45:00,56.83626937866211
2023-05-06 21:00:00,61.046329498291016
2023-05-06 21:15:00,59.28364944458008
2023-05-06 21:30:00,61.85684585571289
2023-05-06 21:45:00,61.4095344543457
2023-05-06 22:00:00,61.01205825805664
2023-05-06 22:15:00,32.38045120239258
2023-05-06 22:30:00,25.522253036499023
2023-05-06 22:45:00,24.794708251953125
2023-05-06 23:00:00,27.53700065612793
2023-05-06 23:15:00,26.135290145874023
2023-05-06 23:30:00,26.135290145874023
2023-05-06 23:45:00,27.347675323486328
2023-05-14 00:00:00,-135.08335876464844
2023-05-14 00:15:00,-33.166019439697266
2023-05-14 00:30:00,-23.47869873046875
2023-05-14 00:45:00,-30.6018123626709
2023-05-14 01:00:00,-22.254661560058597
2023-05-14 01:15:00,-28.56529235839844
2023-05-14 01:30:00,-23.03257942199707
2023-05-14 01:45:00,-16.500581741333008
2023-05-14 02:00:00,11.338945388793944
2023-05-14 02:15:00,53.55185317993164
2023-05-14 02:30:00,116.51792907714844
2023-05-14 02:45:00,157.0944061279297
2023-05-14 03:00:00,193.7891082763672
2023-05-14 03:15:00,377.2565307617188
2023-05-14 03:30:00,491.5068664550781
2023-05-14 03:45:00,563.4844970703125
2023-05-14 04:00:00,683.3070678710938
2023-05-14 04:15:00,834.14306640625
2023-05-14 04:30:00,1268.296630859375
2023-05-14 04:45:00,1140.418212890625
2023-05-14 05:00:00,1543.7393798828125
2023-05-14 05:15:00,1603.097412109375
2023-05-14 05:30:00,1961.22900390625
2023-05-14 05:45:00,1961.764404296875
2023-05-14 06:00:00,2195.360595703125
2023-05-14 06:15:00,2311.22607421875
2023-05-14 06:30:00,2109.413330078125
2023-05-14 06:45:00,2153.14404296875
2023-05-14 07:00:00,2803.014404296875
2023-05-14 07:15:00,2849.074951171875
2023-05-14 07:30:00,3127.976806640625
2023-05-14 07:45:00,3131.5380859375
2023-05-14 08:00:00,3672.530029296875
2023-05-14 08:15:00,3251.81884765625
2023-05-14 08:30:00,3446.839599609375
2023-05-14 08:45:00,4221.80712890625
2023-05-14 09:00:00,4248.8935546875
2023-05-14 09:15:00,4424.18115234375
2023-05-14 09:30:00,4484.34375
2023-05-14 09:45:00,3992.67578125
2023-05-14 10:00:00,3921.077392578125
2023-05-14 10:15:00,4084.466064453125
2023-05-14 10:30:00,4311.9033203125
2023-05-14 10:45:00,4457.26513671875
2023-05-14 11:00:00,4291.5986328125
2023-05-14 11:15:00,4076.404296875
2023-05-14 11:30:00,4112.841796875
2023-05-14 11:45:00,4224.9794921875
2023-05-14 12:00:00,3762.648193359375
2023-05-14 12:15:00,3874.156005859375
2023-05-14 12:30:00,3916.812744140625
2023-05-14 12:45:00,3515.73193359375
2023-05-14 13:00:00,3741.41650390625
2023-05-14 13:15:00,3580.332763671875
2023-05-14 13:30:00,3564.765380859375
2023-05-14 13:45:00,2871.194580078125
2023-05-14 14:00:00,2876.34912109375
2023-05-14 14:15:00,2814.448974609375
2023-05-14 14:30:00,2809.63037109375
2023-05-14 14:45:00,2185.4033203125
2023-05-14 15:00:00,2357.97021484375
2023-05-14 15:15:00,1926.423583984375
2023-05-14 15:30:00,1833.91455078125
2023-05-14 15:45:00,1500.2177734375
2023-05-14 16:00:00,936.893798828125
2023-05-14 16:15:00,1331.51416015625
2023-05-14 16:30:00,904.2381591796876
2023-05-14 16:45:00,748.6365356445312
2023-05-14 17:00:00,866.6565551757812
2023-05-14 17:15:00,765.8909912109375
2023-05-14 17:30:00,399.8476257324219
2023-05-14 17:45:00,401.8144226074219
2023-05-14 18:00:00,430.80859375
2023-05-14 18:15:00,345.7390441894531
2023-05-14 18:30:00,321.3412170410156
2023-05-14 18:45:00,175.20347595214844
2023-05-14 19:00:00,170.60205078125
2023-05-14 19:15:00,138.62599182128906
2023-05-14 19:30:00,83.06448364257812
2023-05-14 19:45:00,81.24632263183594
2023-05-14 20:00:00,13.210469245910645
2023-05-14 20:15:00,-37.93781280517578
2023-05-14 20:30:00,-46.76340103149414
2023-05-14 20:45:00,-49.73486709594727
2023-05-14 21:00:00,-60.65237045288086
2023-05-14 21:15:00,-49.24477767944336
2023-05-14 21:30:00,-49.70235824584961
2023-05-14 21:45:00,-52.280086517333984
2023-05-14 22:00:00,-53.064212799072266
2023-05-14 22:15:00,-46.38888931274414
2023-05-14 22:30:00,-51.180397033691406
2023-05-14 22:45:00,-48.49033737182617
2023-05-14 23:00:00,-48.442501068115234
2023-05-14 23:15:00,-48.1314697265625
2023-05-14 23:30:00,-51.40114212036133
2023-05-14 23:45:00,-51.44987106323242
2023-05-18 00:00:00,5.5613298416137695
2023-05-18 00:15:00,5.720892906188965
2023-05-18 00:30:00,9.694329261779783
2023-05-18 00:45:00,9.912650108337402
2023-05-18 01:00:00,11.575176239013672
2023-05-18 01:15:00,7.000317573547363
2023-05-18 01:30:00,11.267621994018556
2023-05-18 01:45:00,32.98789978027344
2023-05-18 02:00:00,47.6889762878418
2023-05-18 02:15:00,60.02214050292969
2023-05-18 02:30:00,120.79208374023438
2023-05-18 02:45:00,150.77894592285156
2023-05-18 03:00:00,169.30104064941406
2023-05-18 03:15:00,295.9526672363281
2023-05-18 03:30:00,309.3343200683594
2023-05-18 03:45:00,317.22808837890625
2023-05-18 04:00:00,170.3184356689453
2023-05-18 04:15:00,329.5260925292969
