,date_forecast,predicted
0,2023-05-01 00:00:00,0.00024306019
1,2023-05-01 01:00:00,0.00029089028
2,2023-05-01 02:00:00,0.0003336036
3,2023-05-01 03:00:00,1.0019662
4,2023-05-01 04:00:00,35.117878
5,2023-05-01 05:00:00,78.58609
6,2023-05-01 06:00:00,207.83098
7,2023-05-01 07:00:00,320.56915
8,2023-05-01 08:00:00,368.49625
9,2023-05-01 09:00:00,415.3171
10,2023-05-01 10:00:00,434.5181
11,2023-05-01 11:00:00,458.7418
12,2023-05-01 12:00:00,261.43872
13,2023-05-01 13:00:00,244.80756
14,2023-05-01 14:00:00,316.3954
15,2023-05-01 15:00:00,252.81108
16,2023-05-01 16:00:00,191.80936
17,2023-05-01 17:00:00,118.06775
18,2023-05-01 18:00:00,38.59366
19,2023-05-01 19:00:00,1.7052772
20,2023-05-01 20:00:00,0.0021063434
21,2023-05-01 21:00:00,0.00078357925
22,2023-05-01 22:00:00,0.0009865309
23,2023-05-01 23:00:00,0.0005323511
24,2023-05-02 00:00:00,7.478538e-26
25,2023-05-02 01:00:00,7.4876144e-26
26,2023-05-02 02:00:00,7.291292e-26
27,2023-05-02 03:00:00,6.660875e-26
28,2023-05-02 04:00:00,6.904006e-26
29,2023-05-02 05:00:00,7.1018836e-26
30,2023-05-02 06:00:00,9.333652e-26
31,2023-05-02 07:00:00,2.178083e-25
32,2023-05-02 08:00:00,1.7588768e-25
33,2023-05-02 09:00:00,1.149673e-25
34,2023-05-02 10:00:00,1.2404278e-25
35,2023-05-02 11:00:00,7.208106e-26
36,2023-05-02 12:00:00,7.48293e-26
37,2023-05-02 13:00:00,7.372688e-26
38,2023-05-02 14:00:00,8.0069314e-26
39,2023-05-02 15:00:00,6.472021e-26
40,2023-05-02 16:00:00,7.336785e-26
41,2023-05-02 17:00:00,7.460591e-26
42,2023-05-02 18:00:00,7.508168e-26
43,2023-05-02 19:00:00,6.8408156e-26
44,2023-05-02 20:00:00,6.606439e-26
45,2023-05-02 21:00:00,7.239377e-26
