date_forecast,predicted
2023-05-01 00:00:00,8.114035843937017
2023-05-01 00:15:00,7.754005423812487
2023-05-01 00:30:00,7.242372698216059
2023-05-01 00:45:00,7.2590581840559025
2023-05-01 01:00:00,7.940672925738909
2023-05-01 01:15:00,5.848301923899271
2023-05-01 01:30:00,5.161111409026489
2023-05-01 01:45:00,-0.8825322217380744
2023-05-01 02:00:00,-0.2711460832579178
2023-05-01 02:15:00,-0.6553261731824023
2023-05-01 02:30:00,0.4045463280563126
2023-05-01 02:45:00,0.7295630967055331
2023-05-01 03:00:00,6.016561895659834
2023-05-01 03:15:00,10.332025393894584
2023-05-01 03:30:00,10.982507623783022
2023-05-01 03:45:00,13.910994783793283
2023-05-01 04:00:00,20.365342990706267
2023-05-01 04:15:00,40.8277531101121
2023-05-01 04:30:00,51.62908291568601
2023-05-01 04:45:00,74.31468909279647
2023-05-01 05:00:00,76.30920007611348
2023-05-01 05:15:00,82.17397420118868
2023-05-01 05:30:00,95.1142437170456
2023-05-01 05:45:00,99.2970641305178
2023-05-01 06:00:00,132.07869365122997
2023-05-01 06:15:00,196.87798963375053
2023-05-01 06:30:00,234.43299247114143
2023-05-01 06:45:00,305.2374972682369
2023-05-01 07:00:00,301.59102663536714
2023-05-01 07:15:00,352.878287517618
2023-05-01 07:30:00,327.2709924487931
2023-05-01 07:45:00,330.7202265708688
2023-05-01 08:00:00,381.68054133326905
2023-05-01 08:15:00,379.5289045189197
2023-05-01 08:30:00,353.65530183442706
2023-05-01 08:45:00,395.5038316585992
2023-05-01 09:00:00,364.6308098864679
2023-05-01 09:15:00,348.51519660314034
2023-05-01 09:30:00,370.01567438791926
2023-05-01 09:45:00,376.791020009317
2023-05-01 10:00:00,397.46654199401337
2023-05-01 10:15:00,393.3315364191071
2023-05-01 10:30:00,378.9910559787527
2023-05-01 10:45:00,381.7271483534128
2023-05-01 11:00:00,402.3720813238174
2023-05-01 11:15:00,368.3406515763486
2023-05-01 11:30:00,346.82163854030614
2023-05-01 11:45:00,314.5697728262162
2023-05-01 12:00:00,305.4907788165724
2023-05-01 12:15:00,232.2719052075404
2023-05-01 12:30:00,184.98827458498957
2023-05-01 12:45:00,165.7670132289636
2023-05-01 13:00:00,193.97267128265185
2023-05-01 13:15:00,281.68568873577124
2023-05-01 13:30:00,288.90836176599214
2023-05-01 13:45:00,348.420881069294
2023-05-01 14:00:00,381.2613807403536
2023-05-01 14:15:00,360.8879567805048
2023-05-01 14:30:00,362.73425756150345
2023-05-01 14:45:00,321.82855869355944
2023-05-01 15:00:00,264.13290478139925
2023-05-01 15:15:00,224.2811035070549
2023-05-01 15:30:00,190.45686482616972
2023-05-01 15:45:00,174.79327425811016
2023-05-01 16:00:00,186.9894028222693
2023-05-01 16:15:00,162.73033587806958
2023-05-01 16:30:00,146.0283055742616
2023-05-01 16:45:00,147.13795570489265
2023-05-01 17:00:00,151.2234607665814
2023-05-01 17:15:00,139.00153226426346
2023-05-01 17:30:00,123.42244967230226
2023-05-01 17:45:00,108.95705983934612
2023-05-01 18:00:00,105.44897190158235
2023-05-01 18:15:00,87.21252330670768
2023-05-01 18:30:00,64.10042804821796
2023-05-01 18:45:00,47.44555116427591
2023-05-01 19:00:00,38.50541545370879
2023-05-01 19:15:00,30.08360470039997
2023-05-01 19:30:00,23.71991754872579
2023-05-01 19:45:00,16.05557395164942
2023-05-01 20:00:00,8.481452159030596
2023-05-01 20:15:00,6.566237185354112
2023-05-01 20:30:00,6.1389813164423686
2023-05-01 20:45:00,6.22351989542949
2023-05-01 21:00:00,5.678097161784535
2023-05-01 21:15:00,6.599767786268785
2023-05-01 21:30:00,2.389056953943509
2023-05-01 21:45:00,3.300157399258751
2023-05-01 22:00:00,4.550230285494763
2023-05-01 22:15:00,5.080714884992631
2023-05-01 22:30:00,4.9393291187807336
2023-05-01 22:45:00,7.796631423138024
2023-05-01 23:00:00,8.10048876664223
2023-05-01 23:15:00,4.498342627710372
2023-05-01 23:30:00,4.471249868052837
2023-05-01 23:45:00,4.381874493679788
2023-05-06 00:00:00,16.190227532140852
2023-05-06 00:15:00,16.190227532140852
2023-05-06 00:30:00,15.090964689581597
2023-05-06 00:45:00,14.127802461582178
2023-05-06 01:00:00,12.79618240545824
2023-05-06 01:15:00,12.88053861658409
2023-05-06 01:30:00,12.69536076697841
2023-05-06 01:45:00,12.693871671588568
2023-05-06 02:00:00,12.394937271506931
2023-05-06 02:15:00,13.060632133587204
2023-05-06 02:30:00,13.151283365987185
2023-05-06 02:45:00,14.021845401577592
2023-05-06 03:00:00,18.71609542067017
2023-05-06 03:15:00,18.52446034750756
2023-05-06 03:30:00,28.443653558912047
2023-05-06 03:45:00,37.9173003457181
2023-05-06 04:00:00,51.595683440798894
2023-05-06 04:15:00,72.56519244959054
2023-05-06 04:30:00,84.75873702642275
2023-05-06 04:45:00,93.00755827923422
2023-05-06 05:00:00,117.85132713344863
2023-05-06 05:15:00,138.59170636000272
2023-05-06 05:30:00,143.71542078596713
2023-05-06 05:45:00,164.19250920037257
2023-05-06 06:00:00,169.20323597464403
2023-05-06 06:15:00,186.77414474453644
2023-05-06 06:30:00,211.144812156002
2023-05-06 06:45:00,253.2402922660908
2023-05-06 07:00:00,303.3373858111877
2023-05-06 07:15:00,383.8958837168607
2023-05-06 07:30:00,455.0186823429972
2023-05-06 07:45:00,509.238077229194
2023-05-06 08:00:00,541.1872924713675
2023-05-06 08:15:00,515.068768771685
2023-05-06 08:30:00,557.5409489245499
2023-05-06 08:45:00,584.0182840382327
2023-05-06 09:00:00,654.4668343269145
2023-05-06 09:15:00,654.4412460878953
2023-05-06 09:30:00,707.7921132345214
2023-05-06 09:45:00,714.9847578231706
2023-05-06 10:00:00,732.022368313977
2023-05-06 10:15:00,755.7291346176057
2023-05-06 10:30:00,743.5886839483278
2023-05-06 10:45:00,757.0741052858061
2023-05-06 11:00:00,738.3670360215469
2023-05-06 11:15:00,735.2987522821636
2023-05-06 11:30:00,754.7864623855562
2023-05-06 11:45:00,723.4443845361234
2023-05-06 12:00:00,721.2042979359389
2023-05-06 12:15:00,724.9689305167408
2023-05-06 12:30:00,675.1218116813102
2023-05-06 12:45:00,703.588391669909
2023-05-06 13:00:00,710.6294405171643
2023-05-06 13:15:00,707.1005560895424
2023-05-06 13:30:00,668.4842753416738
2023-05-06 13:45:00,643.2182246525185
2023-05-06 14:00:00,553.2422178888223
2023-05-06 14:15:00,539.0945660580178
2023-05-06 14:30:00,519.463009631017
2023-05-06 14:45:00,501.8322265345664
2023-05-06 15:00:00,497.397557295702
2023-05-06 15:15:00,468.5950874355435
2023-05-06 15:30:00,440.1692741479888
2023-05-06 15:45:00,414.5873862780095
2023-05-06 16:00:00,395.2555815554984
2023-05-06 16:15:00,339.64935354408544
2023-05-06 16:30:00,317.6269780842153
2023-05-06 16:45:00,279.1737141474132
2023-05-06 17:00:00,248.75520331584084
2023-05-06 17:15:00,230.54914542720329
2023-05-06 17:30:00,196.5111496685404
2023-05-06 17:45:00,173.46212412524437
2023-05-06 18:00:00,155.89166839793916
2023-05-06 18:15:00,136.17921660892534
2023-05-06 18:30:00,121.73203243322132
2023-05-06 18:45:00,100.0325499667888
2023-05-06 19:00:00,84.88579947539984
2023-05-06 19:15:00,77.85909629616799
2023-05-06 19:30:00,66.81824760980817
2023-05-06 19:45:00,51.065687993228494
2023-05-06 20:00:00,45.77261265537527
2023-05-06 20:15:00,39.539173204408144
2023-05-06 20:30:00,38.87008882612281
2023-05-06 20:45:00,39.48265612470277
2023-05-06 21:00:00,39.12737826853117
2023-05-06 21:15:00,31.60632249523769
2023-05-06 21:30:00,30.063021832465893
2023-05-06 21:45:00,30.341538208464044
2023-05-06 22:00:00,25.540165498896386
2023-05-06 22:15:00,25.45280204439769
2023-05-06 22:30:00,20.10698595881695
2023-05-06 22:45:00,16.8483388669556
2023-05-06 23:00:00,16.16130755865015
2023-05-06 23:15:00,15.196665808267426
2023-05-06 23:30:00,14.576091447088402
2023-05-06 23:45:00,14.386771622055676
2023-05-14 00:00:00,21.136296707350997
2023-05-14 00:15:00,21.511560492421268
2023-05-14 00:30:00,15.976144685031612
2023-05-14 00:45:00,17.24027739916346
2023-05-14 01:00:00,16.68389309462509
2023-05-14 01:15:00,16.90225089606247
2023-05-14 01:30:00,18.276190833450528
2023-05-14 01:45:00,18.776752725505503
2023-05-14 02:00:00,20.31289430007746
2023-05-14 02:15:00,20.843073320487747
2023-05-14 02:30:00,21.156148125912296
2023-05-14 02:45:00,24.05047224030568
2023-05-14 03:00:00,23.266120924548886
2023-05-14 03:15:00,35.162141971050005
2023-05-14 03:30:00,51.15357614563982
2023-05-14 03:45:00,57.86031745805667
2023-05-14 04:00:00,75.1536341597166
2023-05-14 04:15:00,102.17616700022336
2023-05-14 04:30:00,127.50807314316626
2023-05-14 04:45:00,145.69436324897106
2023-05-14 05:00:00,169.63493670004755
2023-05-14 05:15:00,202.43409516399288
2023-05-14 05:30:00,230.1553414445184
2023-05-14 05:45:00,284.7002402995236
2023-05-14 06:00:00,327.8778698542842
2023-05-14 06:15:00,377.5826989703014
2023-05-14 06:30:00,428.4817115013389
2023-05-14 06:45:00,437.8421853702416
2023-05-14 07:00:00,505.7579209023056
2023-05-14 07:15:00,591.8081298290958
2023-05-14 07:30:00,626.445048480065
2023-05-14 07:45:00,643.4398329726096
2023-05-14 08:00:00,668.0814518323309
2023-05-14 08:15:00,709.4098650245719
2023-05-14 08:30:00,710.1859613663541
2023-05-14 08:45:00,768.1825659984165
2023-05-14 09:00:00,778.5837506483508
2023-05-14 09:15:00,820.5661507791951
2023-05-14 09:30:00,839.6304585849862
2023-05-14 09:45:00,860.2398395757768
2023-05-14 10:00:00,885.6983303726297
2023-05-14 10:15:00,857.0105957429037
2023-05-14 10:30:00,864.9051915880405
2023-05-14 10:45:00,843.3593338748901
2023-05-14 11:00:00,811.1520803426388
2023-05-14 11:15:00,804.6899483040902
2023-05-14 11:30:00,771.1892169173802
2023-05-14 11:45:00,784.3214918221342
2023-05-14 12:00:00,793.2560700790486
2023-05-14 12:15:00,812.8170494379006
2023-05-14 12:30:00,818.1710231113243
2023-05-14 12:45:00,749.1124834341458
2023-05-14 13:00:00,701.0213954250789
2023-05-14 13:15:00,687.9595730591095
2023-05-14 13:30:00,609.8591931455298
2023-05-14 13:45:00,596.6698614789634
2023-05-14 14:00:00,509.860042073356
2023-05-14 14:15:00,566.9723891404569
2023-05-14 14:30:00,545.377021540538
2023-05-14 14:45:00,511.52520525426326
2023-05-14 15:00:00,482.74418059135087
2023-05-14 15:15:00,445.1364247800043
2023-05-14 15:30:00,365.6003041888284
2023-05-14 15:45:00,311.7204091568524
2023-05-14 16:00:00,268.80405920116345
2023-05-14 16:15:00,248.0427707701051
2023-05-14 16:30:00,252.08258638157304
2023-05-14 16:45:00,250.6357923048813
2023-05-14 17:00:00,222.5418466578626
