,date_forecast,predicted
0,2023-05-01 00:00:00,0.06389741
1,2023-05-01 01:00:00,0.06425187
2,2023-05-01 02:00:00,0.06515476
3,2023-05-01 03:00:00,1.5570936
4,2023-05-01 04:00:00,23.606981
5,2023-05-01 05:00:00,65.583244
6,2023-05-01 06:00:00,164.01675
7,2023-05-01 07:00:00,259.67914
8,2023-05-01 08:00:00,332.39346
9,2023-05-01 09:00:00,383.46576
10,2023-05-01 10:00:00,425.52368
11,2023-05-01 11:00:00,441.45938
12,2023-05-01 12:00:00,276.1929
13,2023-05-01 13:00:00,235.96106
14,2023-05-01 14:00:00,268.89252
15,2023-05-01 15:00:00,195.12567
16,2023-05-01 16:00:00,136.1291
17,2023-05-01 17:00:00,80.87028
18,2023-05-01 18:00:00,22.964388
19,2023-05-01 19:00:00,1.0092224
20,2023-05-01 20:00:00,0.02422425
21,2023-05-01 21:00:00,0.05388439
22,2023-05-01 22:00:00,0.04797189
23,2023-05-01 23:00:00,0.054071113
24,2023-05-02 00:00:00,0.041988205
25,2023-05-02 01:00:00,0.042137805
26,2023-05-02 02:00:00,0.04218625
27,2023-05-02 03:00:00,0.042573556
28,2023-05-02 04:00:00,0.04304246
29,2023-05-02 05:00:00,0.043484125
30,2023-05-02 06:00:00,0.044249617
31,2023-05-02 07:00:00,0.068653226
32,2023-05-02 08:00:00,0.044738147
33,2023-05-02 09:00:00,0.044908285
34,2023-05-02 10:00:00,-0.10068988
35,2023-05-02 11:00:00,0.04504364
36,2023-05-02 12:00:00,-0.28319743
37,2023-05-02 13:00:00,0.044865977
38,2023-05-02 14:00:00,0.04439837
39,2023-05-02 15:00:00,0.044111233
40,2023-05-02 16:00:00,0.043988965
41,2023-05-02 17:00:00,0.04370046
42,2023-05-02 18:00:00,0.04313022
43,2023-05-02 19:00:00,0.0425245
44,2023-05-02 20:00:00,0.042274322
45,2023-05-02 21:00:00,0.04181
46,2023-05-02 22:00:00,0.04215476
47,2023-05-02 23:00:00,0.041961037
48,2023-05-03 00:00:00,0.018114738
49,2023-05-03 01:00:00,0.018260783
50,2023-05-03 02:00:00,0.018308077
51,2023-05-03 03:00:00,0.018686177
52,2023-05-03 04:00:00,0.01914393
53,2023-05-03 05:00:00,0.019575097
54,2023-05-03 06:00:00,0.020322386
55,2023-05-03 07:00:00,0.04471972
56,2023-05-03 08:00:00,0.0207993
57,2023-05-03 09:00:00,0.020965405
58,2023-05-03 10:00:00,-0.12463735
59,2023-05-03 11:00:00,0.021097533
60,2023-05-03 12:00:00,-0.30714577
61,2023-05-03 13:00:00,0.020924095
62,2023-05-03 14:00:00,0.020467624
63,2023-05-03 15:00:00,0.020187298
64,2023-05-03 16:00:00,0.020067938
65,2023-05-03 17:00:00,0.0197863
66,2023-05-03 18:00:00,0.0192296
67,2023-05-03 19:00:00,0.01863829
68,2023-05-03 20:00:00,0.018394059
69,2023-05-03 21:00:00,0.017940767
70,2023-05-03 22:00:00,0.018277332
71,2023-05-03 23:00:00,0.018088214
72,2023-05-04 00:00:00,0.018107053
73,2023-05-04 01:00:00,0.018249625
74,2023-05-04 02:00:00,0.018295795
75,2023-05-04 03:00:00,0.018664908
76,2023-05-04 04:00:00,0.019111779
77,2023-05-04 05:00:00,0.019532694
78,2023-05-04 06:00:00,0.020262225
79,2023-05-04 07:00:00,0.044653397
80,2023-05-04 08:00:00,0.020727806
81,2023-05-04 09:00:00,0.02088995
82,2023-05-04 10:00:00,-0.12471729
83,2023-05-04 11:00:00,0.021018941
84,2023-05-04 12:00:00,-0.30722657
85,2023-05-04 13:00:00,0.020849634
86,2023-05-04 14:00:00,0.020404
87,2023-05-04 15:00:00,0.020130351
88,2023-05-04 16:00:00,0.020013826
89,2023-05-04 17:00:00,0.019738873
90,2023-05-04 18:00:00,0.019195413
91,2023-05-04 19:00:00,0.01861816
92,2023-05-04 20:00:00,0.01837973
93,2023-05-04 21:00:00,0.017937217
94,2023-05-04 22:00:00,0.018265784
95,2023-05-04 23:00:00,0.018081158
96,2023-05-05 00:00:00,0.018099548
97,2023-05-05 01:00:00,0.01823873
98,2023-05-05 02:00:00,0.018283805
99,2023-05-05 03:00:00,0.018644147
100,2023-05-05 04:00:00,0.019080393
101,2023-05-05 05:00:00,0.019491304
102,2023-05-05 06:00:00,0.020203486
103,2023-05-05 07:00:00,0.044588663
104,2023-05-05 08:00:00,0.020658001
105,2023-05-05 09:00:00,0.020816272
106,2023-05-05 10:00:00,-0.12479531
107,2023-05-05 11:00:00,0.020942224
108,2023-05-05 12:00:00,-0.30730546
109,2023-05-05 13:00:00,0.02077693
110,2023-05-05 14:00:00,0.02034188
111,2023-05-05 15:00:00,0.020074742
112,2023-05-05 16:00:00,0.019960996
113,2023-05-05 17:00:00,0.019692577
114,2023-05-05 18:00:00,0.019162038
115,2023-05-05 19:00:00,0.018598506
116,2023-05-05 20:00:00,0.018365745
117,2023-05-05 21:00:00,0.01793375
118,2023-05-05 22:00:00,0.018254505
119,2023-05-05 23:00:00,0.01807427
120,2023-05-06 00:00:00,0.022763545
121,2023-05-06 01:00:00,0.023065455
122,2023-05-06 02:00:00,0.039896738
123,2023-05-06 03:00:00,7.463623
124,2023-05-06 04:00:00,47.700092
125,2023-05-06 05:00:00,103.95293
126,2023-05-06 06:00:00,193.21796
127,2023-05-06 07:00:00,304.4457
128,2023-05-06 08:00:00,459.41095
129,2023-05-06 09:00:00,562.9002
130,2023-05-06 10:00:00,587.0919
