,date_forecast,predicted
0,2023-05-01 00:00:00,0.785386
1,2023-05-01 01:00:00,1.0320201
2,2023-05-01 02:00:00,1.1789876
3,2023-05-01 03:00:00,1.2736628
4,2023-05-01 04:00:00,1.3426338
5,2023-05-01 05:00:00,1.3953686
6,2023-05-01 06:00:00,1.4370999
7,2023-05-01 07:00:00,1.472172
8,2023-05-01 08:00:00,1.5000808
9,2023-05-01 09:00:00,1.5236216
10,2023-05-01 10:00:00,1.5437533
11,2023-05-01 11:00:00,1.5611709
12,2023-05-01 12:00:00,1.5769392
13,2023-05-01 13:00:00,1.5902935
14,2023-05-01 14:00:00,1.6021583
15,2023-05-01 15:00:00,1.6127706
16,2023-05-01 16:00:00,1.6223192
17,2023-05-01 17:00:00,1.6312729
18,2023-05-01 18:00:00,1.6390967
19,2023-05-01 19:00:00,1.6462408
20,2023-05-01 20:00:00,1.6527904
21,2023-05-01 21:00:00,1.6588169
22,2023-05-01 22:00:00,1.6645861
23,2023-05-01 23:00:00,1.6697234
24,2023-05-02 00:00:00,1.6744951
25,2023-05-02 01:00:00,1.6789389
26,2023-05-02 02:00:00,1.6830875
27,2023-05-02 03:00:00,1.6869693
28,2023-05-02 04:00:00,1.6907448
29,2023-05-02 05:00:00,1.6941569
30,2023-05-02 06:00:00,1.6973693
31,2023-05-02 07:00:00,1.7003989
32,2023-05-02 08:00:00,1.7032611
33,2023-05-02 09:00:00,1.7060704
34,2023-05-02 10:00:00,1.7086314
35,2023-05-02 11:00:00,1.7110617
36,2023-05-02 12:00:00,1.7133712
37,2023-05-02 13:00:00,1.7155685
38,2023-05-02 14:00:00,1.7177404
39,2023-05-02 15:00:00,1.7197332
40,2023-05-02 16:00:00,1.721636
41,2023-05-02 17:00:00,1.7234547
42,2023-05-02 18:00:00,1.7251948
43,2023-05-02 19:00:00,1.726924
44,2023-05-02 20:00:00,1.7285187
45,2023-05-02 21:00:00,1.7300489
46,2023-05-02 22:00:00,1.7315181
47,2023-05-02 23:00:00,1.7329302
48,2023-05-03 00:00:00,1.7343395
49,2023-05-03 01:00:00,1.7356447
50,2023-05-03 02:00:00,1.7369019
51,2023-05-03 03:00:00,1.7381135
52,2023-05-03 04:00:00,1.7392824
53,2023-05-03 05:00:00,1.7404529
54,2023-05-03 06:00:00,1.7415408
55,2023-05-03 07:00:00,1.742592
56,2023-05-03 08:00:00,1.7436085
57,2023-05-03 09:00:00,1.7445918
58,2023-05-03 10:00:00,1.7455436
59,2023-05-03 11:00:00,1.7465003
60,2023-05-03 12:00:00,1.7473923
61,2023-05-03 13:00:00,1.7482572
62,2023-05-03 14:00:00,1.7490959
63,2023-05-03 15:00:00,1.7499099
64,2023-05-03 16:00:00,1.7507299
65,2023-05-03 17:00:00,1.7514964
66,2023-05-03 18:00:00,1.7522411
67,2023-05-03 19:00:00,1.7529651
68,2023-05-03 20:00:00,1.753669
69,2023-05-03 21:00:00,1.7543797
70,2023-05-03 22:00:00,1.7550455
71,2023-05-03 23:00:00,1.7556936
72,2023-05-04 00:00:00,1.7563248
73,2023-05-04 01:00:00,1.7569396
74,2023-05-04 02:00:00,1.7575616
75,2023-05-04 03:00:00,1.7581451
76,2023-05-04 04:00:00,1.7587142
77,2023-05-04 05:00:00,1.7592694
78,2023-05-04 06:00:00,1.7598109
79,2023-05-04 07:00:00,1.7603598
80,2023-05-04 08:00:00,1.7608755
81,2023-05-04 09:00:00,1.7613792
82,2023-05-04 10:00:00,1.7618712
83,2023-05-04 11:00:00,1.7623521
84,2023-05-04 12:00:00,1.762822
85,2023-05-04 13:00:00,1.763299
86,2023-05-04 14:00:00,1.7637479
87,2023-05-04 15:00:00,1.7641871
88,2023-05-04 16:00:00,1.7646167
89,2023-05-04 17:00:00,1.7650373
90,2023-05-04 18:00:00,1.7654645
91,2023-05-04 19:00:00,1.7658672
92,2023-05-04 20:00:00,1.7662616
93,2023-05-04 21:00:00,1.7666478
94,2023-05-04 22:00:00,1.7670263
95,2023-05-04 23:00:00,1.7674112
96,2023-05-05 00:00:00,1.7677745
97,2023-05-05 01:00:00,1.7681305
98,2023-05-05 02:00:00,1.7684797
99,2023-05-05 03:00:00,1.7688221
100,2023-05-05 04:00:00,1.7691708
101,2023-05-05 05:00:00,1.7695
102,2023-05-05 06:00:00,1.7698231
103,2023-05-05 07:00:00,1.7701402
104,2023-05-05 08:00:00,1.7704515
105,2023-05-05 09:00:00,1.7707688
106,2023-05-05 10:00:00,1.7710686
107,2023-05-05 11:00:00,1.7713631
108,2023-05-05 12:00:00,1.7716525
109,2023-05-05 13:00:00,1.7719367
110,2023-05-05 14:00:00,1.7722266
111,2023-05-05 15:00:00,1.7725008
112,2023-05-05 16:00:00,1.7727704
113,2023-05-05 17:00:00,1.7730353
114,2023-05-05 18:00:00,1.7732959
115,2023-05-05 19:00:00,1.7735521
116,2023-05-05 20:00:00,1.7738136
117,2023-05-05 21:00:00,1.7740612
118,2023-05-05 22:00:00,1.7743049
119,2023-05-05 23:00:00,1.7745445
120,2023-05-06 00:00:00,1.7747804
121,2023-05-06 01:00:00,1.7750213
122,2023-05-06 02:00:00,1.7752496
123,2023-05-06 03:00:00,1.7754743
124,2023-05-06 04:00:00,1.7756956
125,2023-05-06 05:00:00,1.7759134
126,2023-05-06 06:00:00,1.776136
127,2023-05-06 07:00:00,1.7763473
128,2023-05-06 08:00:00,1.7765552
129,2023-05-06 09:00:00,1.7767601
130,2023-05-06 10:00:00,1.7769618
131,2023-05-06 11:00:00,1.7771683
132,2023-05-06 12:00:00,1.7773641
133,2023-05-06 13:00:00,1.7775571
134,2023-05-06 14:00:00,1.7777474
135,2023-05-06 15:00:00,1.7779349
136,2023-05-06 16:00:00,1.7781267
137,2023-05-06 17:00:00,1.7783089
138,2023-05-06 18:00:00,1.7784885
139,2023-05-06 19:00:00,1.7786655
140,2023-05-06 20:00:00,1.7788403
141,2023-05-06 21:00:00,1.7790191
142,2023-05-06 22:00:00,1.7791889
143,2023-05-06 23:00:00,1.7793565
144,2023-05-07 00:00:00,1.7795217
145,2023-05-07 01:00:00,1.7796849
146,2023-05-07 02:00:00,1.7798458
147,2023-05-07 03:00:00,1.7800107
148,2023-05-07 04:00:00,1.7801673
149,2023-05-07 05:00:00,1.780322
150,2023-05-07 06:00:00,1.7804745
151,2023-05-07 07:00:00,1.7806252
152,2023-05-07 08:00:00,1.7807797
153,2023-05-07 09:00:00,1.7809266
154,2023-05-07 10:00:00,1.7810715
155,2023-05-07 11:00:00,1.7812147
156,2023-05-07 12:00:00,1.7813561
157,2023-05-07 13:00:00,1.7815009
158,2023-05-07 14:00:00,1.7816389
159,2023-05-07 15:00:00,1.781775
160,2023-05-07 16:00:00,1.7819095
161,2023-05-07 17:00:00,1.7820424
162,2023-05-07 18:00:00,1.7821789
163,2023-05-07 19:00:00,1.7823085
164,2023-05-07 20:00:00,1.7824367
165,2023-05-07 21:00:00,1.7825633
166,2023-05-07 22:00:00,1.7826885
167,2023-05-07 23:00:00,1.7828169
168,2023-05-08 00:00:00,1.7829392
169,2023-05-08 01:00:00,1.7830601
170,2023-05-08 02:00:00,1.7831795
171,2023-05-08 03:00:00,1.7832975
172,2023-05-08 04:00:00,1.7834189
173,2023-05-08 05:00:00,1.7835343
