,date_forecast,predicted
0,2023-05-01 00:00:00,2.786812e-11
1,2023-05-01 01:00:00,2.0857994e-12
2,2023-05-01 02:00:00,7.99517e-12
3,2023-05-01 03:00:00,7.8674498
4,2023-05-01 04:00:00,60.46466
5,2023-05-01 05:00:00,143.40324
6,2023-05-01 06:00:00,290.69974
7,2023-05-01 07:00:00,432.00012
8,2023-05-01 08:00:00,454.58868
9,2023-05-01 09:00:00,499.71628
10,2023-05-01 10:00:00,459.94827
11,2023-05-01 11:00:00,452.27438
12,2023-05-01 12:00:00,413.24765
13,2023-05-01 13:00:00,411.18494
14,2023-05-01 14:00:00,389.46786
15,2023-05-01 15:00:00,283.65863
16,2023-05-01 16:00:00,197.48167
17,2023-05-01 17:00:00,102.76781
18,2023-05-01 18:00:00,40.146313
19,2023-05-01 19:00:00,1.6833464
20,2023-05-01 20:00:00,0.11188564
21,2023-05-01 21:00:00,8.5832914e-13
22,2023-05-01 22:00:00,0.0427907
23,2023-05-01 23:00:00,1.8809334e-11
24,2023-05-02 00:00:00,6.0067444
25,2023-05-02 01:00:00,8.405698
26,2023-05-02 02:00:00,6.081628
27,2023-05-02 03:00:00,6.426628
28,2023-05-02 04:00:00,6.397209
29,2023-05-02 05:00:00,6.4346514
30,2023-05-02 06:00:00,6.3597674
31,2023-05-02 07:00:00,6.3036046
32,2023-05-02 08:00:00,7.1460466
33,2023-05-02 09:00:00,6.57907
34,2023-05-02 10:00:00,6.220698
35,2023-05-02 11:00:00,6.1779075
36,2023-05-02 12:00:00,5.8944187
37,2023-05-02 13:00:00,6.086977
38,2023-05-02 14:00:00,6.009419
39,2023-05-02 15:00:00,6.065582
40,2023-05-02 16:00:00,6.0602326
41,2023-05-02 17:00:00,8.210465
42,2023-05-02 18:00:00,6.228721
43,2023-05-02 19:00:00,6.022791
44,2023-05-02 20:00:00,6.145814
45,2023-05-02 21:00:00,6.0067444
46,2023-05-02 22:00:00,5.990698
47,2023-05-02 23:00:00,5.9880238
48,2023-05-03 00:00:00,6.0067444
49,2023-05-03 01:00:00,8.405698
50,2023-05-03 02:00:00,6.081628
51,2023-05-03 03:00:00,6.426628
52,2023-05-03 04:00:00,6.397209
53,2023-05-03 05:00:00,6.4346514
54,2023-05-03 06:00:00,6.3597674
55,2023-05-03 07:00:00,6.3036046
56,2023-05-03 08:00:00,7.1460466
57,2023-05-03 09:00:00,6.57907
58,2023-05-03 10:00:00,6.220698
59,2023-05-03 11:00:00,6.1779075
60,2023-05-03 12:00:00,5.8944187
61,2023-05-03 13:00:00,6.086977
62,2023-05-03 14:00:00,6.009419
63,2023-05-03 15:00:00,6.065582
64,2023-05-03 16:00:00,6.0602326
65,2023-05-03 17:00:00,8.210465
66,2023-05-03 18:00:00,6.228721
67,2023-05-03 19:00:00,6.022791
68,2023-05-03 20:00:00,6.145814
69,2023-05-03 21:00:00,6.0067444
70,2023-05-03 22:00:00,5.990698
71,2023-05-03 23:00:00,5.9880238
72,2023-05-04 00:00:00,6.0067444
73,2023-05-04 01:00:00,8.405698
74,2023-05-04 02:00:00,6.081628
75,2023-05-04 03:00:00,6.426628
76,2023-05-04 04:00:00,6.397209
77,2023-05-04 05:00:00,6.4346514
78,2023-05-04 06:00:00,6.3597674
79,2023-05-04 07:00:00,6.3036046
80,2023-05-04 08:00:00,7.1460466
81,2023-05-04 09:00:00,6.57907
82,2023-05-04 10:00:00,6.220698
83,2023-05-04 11:00:00,6.1779075
84,2023-05-04 12:00:00,5.8944187
85,2023-05-04 13:00:00,6.086977
86,2023-05-04 14:00:00,6.009419
87,2023-05-04 15:00:00,6.065582
88,2023-05-04 16:00:00,6.0602326
89,2023-05-04 17:00:00,8.210465
90,2023-05-04 18:00:00,6.228721
91,2023-05-04 19:00:00,6.022791
92,2023-05-04 20:00:00,6.145814
93,2023-05-04 21:00:00,6.0067444
94,2023-05-04 22:00:00,5.990698
95,2023-05-04 23:00:00,5.9880238
96,2023-05-05 00:00:00,6.0067444
97,2023-05-05 01:00:00,8.405698
98,2023-05-05 02:00:00,6.081628
99,2023-05-05 03:00:00,6.426628
100,2023-05-05 04:00:00,6.397209
101,2023-05-05 05:00:00,6.4346514
102,2023-05-05 06:00:00,6.3597674
103,2023-05-05 07:00:00,6.3036046
104,2023-05-05 08:00:00,7.1460466
105,2023-05-05 09:00:00,6.57907
106,2023-05-05 10:00:00,6.220698
